Submission date,Review Language,Author,Rating,Review,Reply Date,Response Time,Developer Reply,Sentiment,Keywords
2022-01-28 10:57:48,id,Fani Kuncoro,1.0,udh nunggu lama mau VC nya pake jadwal.. udh standby di jadwal nunggu 1 jam gk di tlfn. tau2 ada notif anda tidak dapat di hubungi... aq hapus aja apk nya,2022-02-07 10:33:31,239:35:43,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-01-28 10:51:17,id,nico saputra,5.0,"Walau daftar nya sedikit ribet tapi bermanfaat,good dah",2022-01-28 09:50:16,,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Daftar
2022-01-28 09:43:52,id,Saldi Agusti,1.0,Apakah bank ini sudah ojk?,2022-01-28 09:50:28,00:06:36,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",neutral,Other
2022-01-28 06:44:41,id,Deni Cuwiw,1.0,Mau klik lanjutkan pas verivikasi terkahir nya nga bisa,2022-01-28 09:49:46,03:05:05,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",neutral,Other
2022-01-28 06:26:50,id,raihan pulsa,1.0,"Maaf saya kasih bintang satu. Saya sudah hubungi cs tetapi mengapa Saldo saya belum di refund. sudah 17 hari status pending dari pembayaran QRIS, jadi ragu buat transaksi",2022-01-28 09:49:38,03:22:48,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-01-28 04:03:59,id,hijrah fisabilillah,2.0,saya sudah melakukan kyc vc dan sudah selesai tahap vc tapi kenapa pada layar aplikasi tetap berada di jadwal yang sudah lalu saja. mohon dong bug nya di perbaiki.,2022-01-28 09:49:28,05:45:29,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Error
2022-01-28 00:35:02,id,ella diana,1.0,Apk eror dr tdi daftr nomor tdk valid aneh padahal otp masuk pas isi data KTP kok nomor HP tidak valid klo ga valid ga mgkn otp masuk lah otp masuk kok ga ush buat apk klo sistem eror gtu nyusahin aja,2022-01-28 09:49:21,09:14:19,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Daftar
2022-01-27 04:40:52,,Aan Sensei,4.0,Lupa pasword tapi blum dpt no rekening gimna kak,2022-01-28 09:49:14,29:08:22,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",neutral,Other
2022-01-26 17:11:27,id,Roe ft Gusion,5.0,Aplikasi bagus untung mengatur keuangan dan sangat membantu saya daftar juga gak ribet sukses selalu Sampoerna bank,2022-01-28 09:49:02,40:37:35,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Daftar
2022-01-26 13:38:30,id,Agus gustian,1.0,"Gua atas nama muhamad Dion udh 2hari verif abis video call blm kelar"" verifnya gimana si apk nya ini",2022-01-28 09:48:48,44:10:18,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-01-25 22:25:20,id,Aninda Cell,5.0,Kalau tidak punya npwp apa bisa daftar,2022-01-26 10:07:23,11:42:03,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",neutral,Daftar
2022-01-25 07:43:13,id,Mist Tic,1.0,Apa2 an daftarnya susah bgt,2022-01-25 07:31:21,,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Daftar
2022-01-24 18:08:46,id,Hifdi Alfaruq,5.0,Bagus tingkatkan lagi,2022-01-25 07:31:54,13:23:08,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-01-24 16:56:32,,ari subiantoro,5.0,Good,2022-01-25 07:31:49,14:35:17,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-01-24 11:27:23,id,Cut Nazli,1.0,Tidak di hubungi untuk vc,2022-01-25 07:31:26,20:04:03,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-01-24 09:02:28,id,Muhammad Rizki Gunawan,1.0,Udah nunggu sesuai jadwal 15:00 - 16:00 1 jam lebih stay di aplikasi tidak ada di vc Buat apa buat jadwal?,2022-01-25 07:31:15,22:28:47,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-01-23 11:23:49,,Rakhmat Chanel,3.0,Coba,2022-01-25 07:31:03,44:07:14,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-01-21 18:02:22,fil,Zaaw 25,1.0,Sy tmbh bintang 1 dr sekian ulasan yg kecewa krna plynanan buruk,2022-01-25 07:30:40,85:28:18,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-01-21 10:03:08,id,Fikryptatama Fikry,1.0,Gila nih aplikasi menyalah gunakan data2 saya.padahal saya tidak pernah meminjam uang disini.terima uang nya juga kagak malah data2 saya di salah gunakan.tolong pihak bank jgn menyusahkan orang.,2022-01-25 07:30:33,93:27:25,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-01-19 05:36:00,id,ani Han,1.0,"stuck di kolom isian pekerjaan, ga bisa di tekan tombol nextnya",2022-01-21 02:02:11,44:26:11,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-01-19 03:47:49,,Irwan Aja,5.0,mantp,2022-01-21 02:02:00,46:14:11,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
2022-01-18 14:00:27,id,Sasi Kirono,1.0,"Download daftar isi data diri lengkap tinggal season VC eh dibilang tidak bisa di lanjutkan. Ada apa BSS, serumit inikah untuk bersaing dengan seabrek bank digital keren lainnya. Suruh hubungi CS emang gratis apa😁 klo ruwet cancel balik badan mundur saya. Stok bank digital saya lbh jos gan.",2022-01-21 02:01:44,60:01:17,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Daftar
2022-01-18 09:43:17,id,Susi Susilawati,1.0,"Apk gk jelas,aneh,gak guna,pelayanan buruk dan jelek banget, udah hampir selesai aktivasi malah ksalahan interval mulu pas msuk lg malah hrus disuruh login pke username, gimana mau pnya username proses aktivasi aja belom beres malah kayak gitu, hati2 deh kalo yg mau dwnload apk ini bener2 banyak kendala bnyak gangguan, tolong perbaiki lagi saya gak bisa log in kalo masih kaya gitu terus saya bakal laporin ke pihak berwajib karna ini sudah menyangkut data2 saya. JANGAN DI ANGGP SPELE ULASAN SAYA",2022-01-21 02:01:33,64:18:16,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-01-18 08:21:26,id,Zen 28,1.0,"Super berat apknya, verifikasi video call sudah diangkat tp cs ga ada.. malah dimatiin dan disuruh atur jadwal lagi.. 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎",2022-01-21 02:01:20,65:39:54,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Daftar
2022-01-18 05:54:24,id,Ahmad Junaedi,1.0,Najis!! Bank apaan ini udah capek2 isi data bagian akhir data tidak dapat di proses Niat buat bank digital atau tidak Niat gak laku!!,2022-01-18 06:02:05,00:07:41,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-01-18 04:54:30,id,ebol jr,1.0,"udah lama lama nunggu mau vc pas udah vc gak nyambung nyambung,malah di suruh atur jadwal vc lagi dan jadwalnya gak bisa hari itu minimal 5 hari kedepan ,sungguh terlalu",2022-01-18 06:01:54,01:07:24,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-01-17 22:00:32,id,Hilman Nugraha,1.0,loading terus ga bisa masuk ke apk,2022-01-18 06:01:37,08:01:05,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Loading
2022-01-17 11:20:57,id,yadi suryadi,1.0,"Parah ,, saat mendaftar belum juga beres server udah error, pas mengulangi lagi dan memasukan nomor hp malah di alihkan ke menu login di suruh memasukan ID , LAH kan belum berhasil registrasi nya juga mana bisa dapat ID. dan saya coba ke menu (belum mendapatkan ID) eh malah di suruh memasukan nomor rekening,, kocak banget, ID juga belum ada apalagi nomor rekening 😂😂😂",2022-01-18 06:01:16,18:40:19,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,UI
2022-01-17 10:42:48,id,Kuswan Ashari,1.0,"bank paling ribet buat verifikasi, di suruh milih tgl dan jam tapi sampai wktu yg di tentutan tidak juga di hubungi, Payah.!",2022-01-17 10:44:25,00:01:37,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Daftar
2022-01-17 07:26:22,id,Syahwy Skyblue,1.0,"Saya atas nama IRWINSYAH WIRANATA telah melakukan kyc di sini dan tidak dapat di proses oleh pihak bank Sampoerna jika terjadi apa apa pada data data saya...., Saya tidak akan bertanggung jawab",2022-01-17 10:44:20,03:17:58,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-01-17 06:35:18,id,Chairul Anwar,1.0,"Data anda tidak bisa di proses , kok gini",2022-01-17 10:44:07,04:08:49,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-01-17 06:07:10,,Fsaiful 099,1.0,Bank gak jeles udah kyc vc nya masih di suruh nunggu 24 jam.,2022-01-17 10:44:02,04:36:52,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-01-17 06:02:42,fil,Asta Hiang,1.0,Buang buang waktu isi data 😪,2022-01-17 10:43:56,04:41:14,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-01-16 23:14:14,id,Rendi Vizkara,1.0,"Apk ga jelas taii mo ngatur vc aja selalu data anda tidak dapat di proses, aturan kalau vc tuh kapan aja ke m bangking yang laen ga usah di waktu nyesel gw download",2022-01-17 10:43:50,11:29:36,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-01-16 01:55:55,id,Dilutan Channel,1.0,"Pendaftaran banking apa nih 😀 Udah mau selesai, malah eror, ngulang nya mesti pake nomer baru, iya klo konter enak, lah bukan konter hp masa iya mau buka rekening beli no perdana yang banyak biar sukses verif. Perbaiki lagi !",2022-01-17 10:43:31,32:47:36,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Daftar
2022-01-15 23:42:18,id,Setiawan16,1.0,Register ngg bisa2. Telp cs malah di minta ganti no hape Ama email. Ya kali harus punya no hp Ama email banyak buat buka rek doang,2022-01-17 10:43:18,35:01:00,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-01-15 14:55:18,id,Radit Raditya,1.0,Tidak bisa daftar,2022-01-17 10:43:02,43:47:44,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Daftar
2022-01-14 11:55:00,id,Farhanekaaa,1.0,HAPUS AJA DATA ATAS NAMA FARHAN EKA SAPUTRA . ATAU GUA LAPORIN POLISI,2022-01-14 04:26:48,,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",neutral,Other
2022-01-14 11:43:04,id,d-admin,1.0,"Mau nyumbang bintang satu. Soalnya sistem registrasinya masih sangat amat payah. Tiap kali daftar, input data, hampir selesai, eh gagal. It's okey sih kalau cuma gagal dan harus ngulang dari awal. payahnya, tiap ngulang diwajibkan pake nomor hp yg baru karena nomor yg tadi dinggap sudah terdaftar... Habis 5 nomor hape masih saja gagal... Saran kepada bank Sampoerna: semoga sistem yg payah seperti ini terus dipertahankan ya, biar yg rating bintang satu makin banyak.",2022-01-17 10:42:47,70:59:43,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Daftar
2022-01-14 06:52:16,id,Bocah Gede,1.0,Jdwal. Video call malah ga dihubungi apk macam apa ini... Ga jelas sm sekali,2022-01-17 10:42:18,75:50:02,"Hai Sahabat,

Mohon maaf atas ketidaknyamanan yang kamu alami. Untuk dapat dilakukan pengecekan lebih lanjut, mohon informasikan detail kendala yang Anda alami melalui layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",negative,Other
2022-01-14 06:29:17,id,dianie apnialis,3.0,"Tolong dong perbaiki lagi sistemnya. Sudah daftr, kyc video call sama cs, tapi ga ada kejelasan tentang pembukaan rekeningnya. Ini udah 2x24jam. Btw, kenapa yang lain bisa.. buat rekening dengan mudahnya? Namun aku terbelenggu.. dalam ikatan tanpa notifikasi. Atas nama costumer, Kalau ggal tolong kirim kabar. Saya juga sudah kirim email, sama dm cs di ig. Tapi responnya lambat. Belum ngasih solusi juga. Jgn suruh tlpon call center. Saya lelah roma.",2022-01-17 10:42:07,76:12:50,"Hai Sahabat,

Terima kasih atas masukan yang telah diberikan. Masukan tersebut sangat bermanfaat agar kami senantiasa dapat memberikan dan meningkatkan pelayanan kepada seluruh Sahabat.
Jika ada hal lain yang ingin disampaikan, Sahabat dapat menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035.

Salam Sahabat",negative,Loading
2022-01-14 04:24:26,,Samsul Aripin,5.0,Bagus bngt ada promo,2022-01-17 10:41:36,78:17:10,"Hai Sahabat,

Terima kasih atas review dan rating yang kamu berikan. Jika ada kendala atau hal lain yang ingin disampaikan, Sahabat dapat juga menghubungi layanan Phone Banking 24 Jam Bank Sahabat Sampoerna di nomor 1500 035

Salam Sahabat",positive,Other
